"id","text"
"11197894","+ Faster Villager Production per Age (10%, 15%, 20%).\r\n+ Economy techs 30% cheaper.\r\n+ Drop-off buildings cost 25 wood.\r\n+ Traders can choose which of the four resources to return to the market.\r\n+ Melee Damage Blacksmith upgrades are automatically researched for free."
"11197896","The general's plan depended on recruiting local workers who could build defenses."
"11197897","The first step was to eliminate the Song garrison near the village of Lumen."
"11197898","The Mongol army tore through the Song garrison, and with these guardians removed, the people of Lumen gave their support to Liu Zheng and Kublai Khan."
"11197899","Controlling Lumen allowed Liu Zheng to employ Chinese tactics and equipment, including the construction of stone walls."
"11197900","He ordered the people to build walls to block the roads north, cutting off Xiangyang from the rest of the Song."
"11197901","The people of Lumen reported that the village of Bohekou, located to the west, would also welcome Liu Zheng's arrival. "
"11197902","If the general could get forces to Bohekou, it would add both an economic and military boost to his blockade."
"11197903","Bohekou not only welcomed Liu Zheng's men, but members of the local militia even defected to the Mongol cause."
"11197904","Song forces descended on Liu Zheng's men. The general needed to defend what he had taken from his former masters."
"11197905","Stout walls now blocked off the first of the major routes to Xiangyang."
"11197906","Defeat the English longbowmen"
"11197907","Palace Guard"
"11197908","Elite Palace Guard"
"11197912","Open external link to the customer support."
"11197913","Civilization Bonuses"
"11197914","Civilization Bonuses"
"11197915","• Royal Knights in the Feudal Age (II).\r\n• Town Centers work rate increased per age up +15%, +15%, +20%, +25%.\r\n• Resource drop off buildings -50% cheaper.\r\n• Economic technologies are -35% cheaper.\r\n• Trade Posts are revealed on the minimap.\r\n• Traders can return Food, Wood, or Gold to Markets.\r\n• Trade Ships return +20% resources.\r\n• Blacksmiths grant melee damage technologies for free after each age up."
"11197916","Influence"
"11197917","• Royal Knight: Gains bonus damage for 3 seconds after completing a charge.\r\n• Arbalétrier: Deploy a defensive pavise that provides 5 ranged armor for 30 seconds.\r\n• Galleass: Large war galley that has a long range forward mounted bombard."
"11197918","Civilization Bonuses"
"11197919","Influence"
"11197920","Buildings constructed within the influence of a Town Center or Keep gain the Emergency Repairs ability which can be activated to repair the building. "
"11197921","• Prelate: Provides Holy Inspiration to Villagers, making them work 40% faster for 30 seconds.\r\n• Landsknecht: Light Infantry with a large two handed sword, capable of doing significant area damage."
"11197922","Civilization Bonuses"
"11197923","Influence"
"11197924","• Construct Farms for 50% less Wood. Farms near mills gather 15% faster.\r\n• Keeps can produce all military units.\r\n• Vanguard Man-at-Arms available in the Dark Age (I). \r\n• Stronger Villagers who wield short bows.\r\n• Town Centers, Outposts, Towers, and Keeps provide the Network of Castles bonus, giving 25% attack speed to all affected units. \r\n• Town Centers fire twice as many arrows.\r\n• Military Ships have +1 range."
"11197925","Longbowman: Longer range archer that can deploy defensive palings, making them more effective against cavalry. "
"11197926","Civilization Bonuses"
"11197927","Influence"
"11197928","• Generate Gold and increase bounty when killing animals.\r\n• Higher bounty provides additional Food income from all sources.\r\n• Early Knight available in the Feudal Age (II).\r\n• Stronger Palisades with twice as much health. \r\n• Construct Hunting Cabins – improved Mills that produce Scouts and generate Gold from nearby forests. \r\n• Construct Wooden Fortresses – improved Outposts with additional health and garrison slots.\r\n• Fishing Ships don't have to return to a dock to drop off Food."
"11197929","Hunting Cabins"
"11197930","• Streltsy: Gunpowder unit which gets stronger when stationary, and has a high melee attack. \r\n• Warrior Monk: Inspires nearby units when in combat, providing bonus armor and damage.\r\n• Lodya ships: Can be converted into any type of ship."
"11197931","Influence"
"11197932","Civilization Bonuses"
"11197933","• Construct all buildings 100% faster.\r\n• Start with 2 additional Villagers.\r\n• Enter a dynasty by building both Landmarks from an Age, providing access to special bonuses. \r\n• Gunpowder units unlock immediately upon reaching the Imperial Age (IV).\r\n• Docks work 20% faster.\r\n"
"11197934","Tang Dynasty (Dark Age)"
"11197935","Song Dynasty (Feudal Landmarks)"
"11197936","• Produce Villagers 50% faster.\r\n• Access to the Zhuge Nu repeater crossbow.\r\n• Access to Villages."
"11197937","Yuan Dynasty (Castle Landmarks)"
"11197938","• Unit movement speed increased by 1.\r\n• Access to Fire Lancers.\r\n• Access to Granaries."
"11197939","Ming Dynasty (Imperial Landmarks)"
"11197940","• Military units gain 30% health. \r\n• Access to Grenadiers.\r\n• Access to Pagodas."
"11197941","• Zhuge Nu: Repeater crossbowman effective vs light units. \r\n• Fire Lancer: Light cavalry unit effective vs buildings. \r\n• Grenadier: Throws grenades capable of doing area of effect damage.\r\n• Nest of Bees: Fire a barrage of rockets, doing area of effect damage. "
"11197942","Civilization Bonuses"
"11197943","• Plunder +50 Food, Wood, and Gold by igniting enemy buildings.\r\n• All buildings can be packed and deployed to a new location.\r\n• Start with maximum population limit and no need for Houses.\r\n• Early Horsemen in the Dark Age (I) and Early Lancers in the Feudal Age (II).\r\n• Double produce units or research advanced versions of technologies using Stone. \r\n• Gain +10% Food, Wood, Gold, and Stone from trade routes with more Traders.\r\n• Transport ships have +50% health and move +15% faster."
"11197944","Influence"
"11197945","• Khan: Fires powerful signal arrows that enhance nearby troops.\r\n• Mangudai: Mounted archer able to fire while moving. "
"11197946","Civilization Bonuses"
"11197947","Influence"
"11197948","Buildings constructed within the influence of a Mosque benefit from faster research speed, based on how many Scholars are garrisoned."
"11197949","• Scholar: When garrisoned inside of a Mosque, Scholars speed up technology research time.\r\n• War Elephant: High health and damage unit with a strong siege attack. "
"11197950","Recruit Geoffroy du Bois"
"11197951","Recruit Caron de Bosdegas"
"11197952","Increase the ranged and melee armor of Men-at-Arms by +%1%."
"11197953","Increase the Network of Castles attack speed bonus from +%1%%% to +%2%%%."
"11197954","Network of Citadels"
"11197955","Man-at-Arms Technology"
"11197956","Armor Clad"
"11197957","Defensive Technology"
"11197958","Longbowmen place wooden palings. Enemy cavalry that move through them take %1% damage and are stunned for %2% seconds."
"11197959","Defend the Outpost"
"11197961","Recruited champions become available in the tournament"
"11197964","French Arsenal"
"11197966","Tough infantry with good damage. Move faster than Men-At-Arms, but with reduced armor.\r\n+ Heavy armor\r\n- Countered by Knights, Lancers, and Crossbowmen."
"11197967","Framerate Limit"
"11197968","Unlimited"
"11197969","30 FPS"
"11197970","60 FPS"
"11197982","Match screen resolution"
"11197988","+%1DAMAGE:.0%"
"11198017","vs %1UNIT_CLASS%"
"11198018","Demoralizes nearby enemies, decreasing their melee armor for 5 seconds."
"11198019","Sunder"
"11198082","Armored"
"11198095","Cavalry Technology"
"11198096","Knight Technology"
"11198097","Horse Archer Technology"
"11198098","Rus units earn Gold bounty for hunting. At key thresholds, Villagers gather Food faster and Hunting Cabins produce more Gold.\r\n•%1% Bounty: +%4%%% Food rate; %7%%% more Gold from Hunting Cabins.\r\n•%2% Bounty: +%5%%% Food rate; %8%%% more Gold from Hunting Cabins.\r\n•%3% Bounty: +%6%%% Food rate; %9%%% more Gold from Hunting Cabins."
"11198195","Ship"
"11198196","Building"
"11198210","Upgrade to Royal Artillery College"
"11198211","Upgrades the Bureau Brothers' Workshop to the Royal Artillery College"
"11198212","Unlock Royal Gunpowder Artillery"
"11198228","If Orléans hoped to receive the supplies, the French would have to clear the road of English raiders."
"11198229","The French eliminated the English raiders, granting the supply convoy safe passage into the city."
"11198230","Each time supplies approached Orléans, English raiders would return to guard the road, hoping to plunder the French goods."
"11198231","The supply convoy arrived in the city, providing the French army with much needed gold."
"11198232","Seeing another supply convoy approaching the city, English raiders took up position on the road."
"11198233","The French needed to eliminate the enemy detachment if they hoped to receive the supplies."
"11198234","Another trade convoy arrived in Orléans with more gold to bolster the army."
"11198235","The northern fort fell to the French, reducing the enemy presence at Orléans."
"11198236","The French army torched the eastern English fort, securing a crossing to the south bank of the Loire river."
"11198237","Jeanne d'Arc's army burned the northwest English fort, relieving pressure on Orléans."
